,UID,VBAT,DID,YEAR,MON,DAY,HOUR,MIN,SEC,X,Y,Z,T,,,,,,,,,,,,,,,,2
1609,1000101021,3542,167,19,9,30,15,57,0,-2.384747,-1.815875,87.00296,18.299999,,,,,,,,,,,,,,,,
1610,1000101022,3548,167,19,9,30,15,56,0,-87.310242,-2.630786,0.588318,18.5,,,,,,,,,,,,,,,,
1611,1000101023,3581,167,19,9,30,15,57,0,-86.556404,-3.442841,0.291083,18.6,,,,,,,,,,,,,,,,
1612,1000101024,3625,167,19,9,30,15,56,0,-86.7724,-3.134619,0.768823,19.700001,,,,,,,,,,,,,,,,
1613,1000101025,3575,167,19,9,30,15,56,0,-86.954659,-2.546741,1.673383,18.6,,,,,,,,,,,,,,,,
1614,1000101026,3571,167,19,9,30,15,56,0,-87.016914,-2.820685,0.98476,18.9,,,,,,,,,,,,,,,,
1615,1000101017,3558,168,19,9,30,16,0,0,-2.422705,-1.762372,87.004105,19.1,,,,,,,,,,,,,,,,
1616,1000101018,3542,168,19,9,30,15,58,0,-2.431165,-2.281366,86.670792,18.299999,,,,,,,,,,,,,,,,
1617,1000101019,3543,168,19,9,30,15,59,0,-2.351404,-2.356842,86.670746,19,,,,,,,,,,,,,,,,
1618,1000101020,3556,168,19,9,30,15,59,0,-2.373267,-2.214679,86.749344,18.4,,,,,,,,,,,,,,,,
1619,1000101021,3542,168,19,9,30,15,58,0,-2.391394,-1.81571,86.997246,18.299999,,,,,,,,,,,,,,,,
1620,1000101022,3547,168,19,9,30,15,57,0,-87.308693,-2.629413,0.585352,18.5,,,,,,,,,,,,,,,,
1621,1000101023,3580,168,19,9,30,15,58,0,-86.54998,-3.438061,0.287512,18.5,,,,,,,,,,,,,,,,
1622,1000101024,3625,168,19,9,30,15,57,0,-86.776947,-3.130609,0.768219,19.6,,,,,,,,,,,,,,,,
1623,1000101025,3574,168,19,9,30,15,57,0,-86.951927,-2.549597,1.668658,18.6,,,,,,,,,,,,,,,,
1624,1000101026,3571,168,19,9,30,15,57,0,-87.016495,-2.819476,0.992889,18.799999,,,,,,,,,,,,,,,,
1625,1000101017,3561,169,19,9,30,16,1,0,-2.416333,-1.758142,87.013123,19.1,,,,,,,,,,,,,,,,
1626,1000101018,3542,169,19,9,30,15,59,0,-2.427429,-2.282629,86.665695,18.299999,,,,,,,,,,,,,,,,
1627,1000101019,3542,169,19,9,30,16,0,0,-2.353546,-2.356952,86.671677,19,,,,,,,,,,,,,,,,
1628,1000101020,3556,169,19,9,30,16,0,0,-2.382165,-2.220007,86.742722,18.4,,,,,,,,,,,,,,,,
1629,1000101021,3542,169,19,9,30,15,59,0,-2.391064,-1.815051,87.002991,18.299999,,,,,,,,,,,,,,,,
1630,1000101022,3547,169,19,9,30,15,58,0,-87.314056,-2.632104,0.59447,18.5,,,,,,,,,,,,,,,,
1631,1000101023,3579,169,19,9,30,15,59,0,-86.558395,-3.441247,0.286523,18.5,,,,,,,,,,,,,,,,
1632,1000101024,3624,169,19,9,30,15,58,0,-86.780106,-3.132532,0.772888,19.700001,,,,,,,,,,,,,,,,
1633,1000101025,3575,169,19,9,30,15,58,0,-86.955284,-2.547894,1.668439,18.6,,,,,,,,,,,,,,,,
1634,1000101026,3571,169,19,9,30,15,58,0,-87.016563,-2.812775,0.984485,18.799999,,,,,,,,,,,,,,,,
1635,1000101017,3560,170,19,9,30,16,2,0,-1.275732,-1.759351,87.821251,19.1,,,,,,,,,,,,,,,,
1636,1000101018,3542,170,19,9,30,16,0,0,-2.429352,-2.282629,86.670059,18.299999,,,,,,,,,,,,,,,,
1637,1000101019,3543,170,19,9,30,16,1,0,-2.344098,-2.354315,86.680267,19,,,,,,,,,,,,,,,,
1638,1000101020,3556,170,19,9,30,16,1,0,-2.378155,-2.211877,86.749847,18.5,,,,,,,,,,,,,,,,
1639,1000101021,3542,170,19,9,30,16,0,0,-2.385132,-1.81571,87.001648,18.299999,,,,,,,,,,,,,,,,
1640,1000101022,3547,170,19,9,30,15,59,0,-87.313721,-2.628424,0.585132,18.5,,,,,,,,,,,,,,,,
1641,1000101023,3577,170,19,9,30,16,0,0,-86.553123,-3.434711,0.28949,18.5,,,,,,,,,,,,,,,,
1642,1000101024,3624,170,19,9,30,15,59,0,-86.777267,-3.136926,0.769098,19.6,,,,,,,,,,,,,,,,
1643,1000101025,3575,170,19,9,30,15,59,0,-86.953888,-2.548938,1.666681,18.6,,,,,,,,,,,,,,,,
1644,1000101026,3571,170,19,9,30,15,59,0,-87.019501,-2.816565,0.98877,18.9,,,,,,,,,,,,,,,,
1645,1000101017,3559,171,19,9,30,16,3,0,-1.284741,-1.761603,87.816963,19.1,,,,,,,,,,,,,,,,
1646,1000101018,3542,171,19,9,30,16,1,0,-2.428253,-2.285156,86.664192,18.299999,,,,,,,,,,,,,,,,
1647,1000101019,3543,171,19,9,30,16,2,0,-1.209814,-2.358819,87.34906,19,,,,,,,,,,,,,,,,
1648,1000101020,3555,171,19,9,30,16,2,0,-1.247278,-2.235828,87.441132,18.4,,,,,,,,,,,,,,,,
1649,1000101021,3542,171,19,9,30,16,1,0,-2.385791,-1.814667,86.999664,18.299999,,,,,,,,,,,,,,,,
1650,1000101022,3545,171,19,9,30,16,0,0,-87.311874,-2.63139,0.581726,18.5,,,,,,,,,,,,,,,,
1651,1000101023,3576,171,19,9,30,16,1,0,-86.551384,-3.440588,0.298279,18.5,,,,,,,,,,,,,,,,
1652,1000101024,3624,171,19,9,30,16,0,0,-86.771774,-3.129016,0.768604,19.6,,,,,,,,,,,,,,,,
1653,1000101025,3579,171,19,9,30,16,0,0,-86.954941,-2.553058,1.671185,18.6,,,,,,,,,,,,,,,,
1654,1000101026,3571,171,19,9,30,16,0,0,-87.018196,-2.816895,0.98454,18.799999,,,,,,,,,,,,,,,,
1655,1000101017,3560,172,19,9,30,16,4,0,-1.290234,-1.7599,87.817215,19.1,,,,,,,,,,,,,,,,
1656,1000101018,3542,172,19,9,30,16,2,0,-1.288806,-2.294879,87.371689,18.299999,,,,,,,,,,,,,,,,
1657,1000101019,3545,172,19,9,30,16,3,0,-1.205804,-2.35838,87.352547,19,,,,,,,,,,,,,,,,
1658,1000101020,3556,172,19,9,30,16,3,0,-1.237061,-2.232587,87.44635,18.4,,,,,,,,,,,,,,,,
1659,1000101021,3542,172,19,9,30,16,2,0,-1.255902,-1.820215,87.791847,18.200001,,,,,,,,,,,,,,,,
1660,1000101022,3547,172,19,9,30,16,1,0,-87.309883,-2.631885,0.593317,18.4,,,,,,,,,,,,,,,,
1661,1000101023,3576,172,19,9,30,16,2,0,-87.676727,-2.311523,0.296796,18.5,,,,,,,,,,,,,,,,
1662,1000101024,3625,172,19,9,30,16,1,0,-86.773438,-3.135718,0.771625,19.6,,,,,,,,,,,,,,,,
1663,1000101025,3576,172,19,9,30,16,1,0,-86.955574,-2.543829,1.674206,18.6,,,,,,,,,,,,,,,,
1664,1000101026,3571,172,19,9,30,16,1,0,-87.01889,-2.820575,0.983826,18.799999,,,,,,,,,,,,,,,,
1665,1000101017,3559,173,19,9,30,16,5,0,-1.288806,-1.762262,87.817284,19.1,,,,,,,,,,,,,,,,
1666,1000101018,3542,173,19,9,30,16,3,0,-1.294409,-2.295044,87.368454,18.299999,,,,,,,,,,,,,,,,
1667,1000101019,3545,173,19,9,30,16,4,0,-1.214044,-2.361511,87.346603,19,,,,,,,,,,,,,,,,
1668,1000101020,3558,173,19,9,30,16,4,0,-1.246838,-2.240662,87.436951,18.5,,,,,,,,,,,,,,,,
1669,1000101021,3542,173,19,9,30,16,3,0,-1.258539,-1.813403,87.793488,18.299999,,,,,,,,,,,,,,,,
1670,1000101022,3545,173,19,9,30,16,2,0,-88.397766,-1.504742,0.57442,18.5,,,,,,,,,,,,,,,,
1671,1000101023,3576,173,19,9,30,16,3,0,-87.673119,-2.308008,0.300696,18.5,,,,,,,,,,,,,,,,
1672,1000101024,3624,173,19,9,30,16,2,0,-87.85527,-2.001105,0.78783,19.6,,,,,,,,,,,,,,,,
1673,1000101025,3576,173,19,9,30,16,2,0,-87.798187,-1.418555,1.677393,18.6,,,,,,,,,,,,,,,,
1674,1000101026,3571,173,19,9,30,16,2,0,-88.046295,-1.686621,0.98866,18.799999,,,,,,,,,,,,,,,,
1675,1000101017,3559,174,19,9,30,16,6,0,-1.27804,-1.75946,87.824211,19.1,,,,,,,,,,,,,,,,
1676,1000101018,3542,174,19,9,30,16,4,0,-1.290949,-2.297186,87.36541,18.299999,,,,,,,,,,,,,,,,
1677,1000101019,3543,174,19,9,30,16,5,0,-1.21355,-2.357556,87.344177,19,,,,,,,,,,,,,,,,
1678,1000101020,3555,174,19,9,30,16,5,0,-1.239917,-2.231543,87.446289,18.4,,,,,,,,,,,,,,,,
1679,1000101021,3542,174,19,9,30,16,4,0,-1.256012,-1.819171,87.792038,18.299999,,,,,,,,,,,,,,,,
1680,1000101022,3547,174,19,9,30,16,3,0,-88.399124,-1.502545,0.573596,18.4,,,,,,,,,,,,,,,,
1681,1000101023,3576,174,19,9,30,16,4,0,-87.675514,-2.311743,0.299268,18.5,,,,,,,,,,,,,,,,
1682,1000101024,3624,174,19,9,30,16,3,0,-87.851501,-2.000171,0.776129,19.6,,,,,,,,,,,,,,,,
1683,1000101025,3576,174,19,9,30,16,3,0,-87.803665,-1.417621,1.688654,18.6,,,,,,,,,,,,,,,,
1684,1000101026,3571,174,19,9,30,16,3,0,-88.052536,-1.684918,0.990582,18.700001,,,,,,,,,,,,,,,,
1685,1000101017,3559,175,19,9,30,16,7,0,-1.283588,-1.766931,87.820007,19.1,,,,,,,,,,,,,,,,
1686,1000101018,3542,175,19,9,30,16,5,0,-1.290234,-2.300043,87.364151,18.299999,,,,,,,,,,,,,,,,
1687,1000101019,3542,175,19,9,30,16,6,0,-1.207397,-2.355304,87.352325,19,,,,,,,,,,,,,,,,
1688,1000101020,3555,175,19,9,30,16,6,0,-1.248926,-2.238629,87.441551,18.4,,,,,,,,,,,,,,,,
1689,1000101021,3543,175,19,9,30,16,5,0,-1.254144,-1.817139,87.792175,18.299999,,,,,,,,,,,,,,,,
1690,1000101022,3548,175,19,9,30,16,4,0,-88.395721,-1.497931,0.57453,18.4,,,,,,,,,,,,,,,,
1691,1000101023,3576,175,19,9,30,16,5,0,-87.679802,-2.309766,0.298773,18.5,,,,,,,,,,,,,,,,
1692,1000101024,3625,175,19,9,30,16,4,0,-87.854202,-2.001379,0.781128,19.6,,,,,,,,,,,,,,,,
1693,1000101025,3575,175,19,9,30,16,4,0,-87.800705,-1.424652,1.683215,18.6,,,,,,,,,,,,,,,,
1694,1000101026,3571,175,19,9,30,16,4,0,-88.048073,-1.686566,0.995691,18.799999,,,,,,,,,,,,,,,,
1695,1000101017,3559,176,19,9,30,16,8,0,-1.287433,-1.762921,87.818871,19.1,,,,,,,,,,,,,,,,
1696,1000101018,3542,176,19,9,30,16,6,0,-1.295508,-2.296747,87.363731,18.299999,,,,,,,,,,,,,,,,
1697,1000101019,3543,176,19,9,30,16,7,0,-1.218054,-2.360358,87.343376,19,,,,,,,,,,,,,,,,
1698,1000101020,3555,176,19,9,30,16,7,0,-1.250134,-2.231103,87.44516,18.4,,,,,,,,,,,,,,,,
1699,1000101021,3542,176,19,9,30,16,6,0,-1.254364,-1.82005,87.79287,18.299999,,,,,,,,,,,,,,,,
1700,1000101022,3547,176,19,9,30,16,5,0,-88.397316,-1.501611,0.576068,18.4,,,,,,,,,,,,,,,,
1701,1000101023,3575,176,19,9,30,16,6,0,-87.6782,-2.310095,0.298773,18.5,,,,,,,,,,,,,,,,
1702,1000101024,3625,176,19,9,30,16,5,0,-87.853073,-2.005719,0.777612,19.6,,,,,,,,,,,,,,,,
1703,1000101025,3575,176,19,9,30,16,5,0,-87.798729,-1.417676,1.678272,18.6,,,,,,,,,,,,,,,,
1704,1000101026,3571,176,19,9,30,16,5,0,-88.047546,-1.686511,0.983881,18.700001,,,,,,,,,,,,,,,,
1705,1000101017,3559,177,19,9,30,16,9,0,-1.283807,-1.762592,87.817688,19.1,,,,,,,,,,,,,,,,
1706,1000101018,3542,177,19,9,30,16,7,0,-1.28963,-2.297351,87.366814,18.299999,,,,,,,,,,,,,,,,
1707,1000101019,3542,177,19,9,30,16,8,0,-1.21745,-2.359039,87.344032,19,,,,,,,,,,,,,,,,
1708,1000101020,3555,177,19,9,30,16,8,0,-1.248376,-2.237476,87.436447,18.4,,,,,,,,,,,,,,,,
1709,1000101021,3542,177,19,9,30,16,7,0,-1.251782,-1.817798,87.792793,18.200001,,,,,,,,,,,,,,,,
1710,1000101022,3549,177,19,9,30,16,6,0,-88.401367,-1.499744,0.574365,18.4,,,,,,,,,,,,,,,,
1711,1000101023,3581,177,19,9,30,16,7,0,-87.679024,-2.310535,0.296631,18.5,,,,,,,,,,,,,,,,
1712,1000101024,3625,177,19,9,30,16,6,0,-87.856224,-2.005994,0.787225,19.6,,,,,,,,,,,,,,,,
1713,1000101025,3575,177,19,9,30,16,6,0,-87.803825,-1.415259,1.684479,18.6,,,,,,,,,,,,,,,,
1714,1000101026,3570,177,19,9,30,16,6,0,-88.04496,-1.689038,0.993713,18.700001,,,,,,,,,,,,,,,,
1715,1000101017,3558,178,19,9,30,16,10,0,-1.279907,-1.769733,87.815094,19.1,,,,,,,,,,,,,,,,
1716,1000101018,3542,178,19,9,30,16,8,0,-1.292212,-2.292682,87.370857,18.299999,,,,,,,,,,,,,,,,
1717,1000101019,3542,178,19,9,30,16,9,0,-1.218274,-2.359314,87.347313,19,,,,,,,,,,,,,,,,
1718,1000101020,3555,178,19,9,30,16,9,0,-1.246674,-2.239398,87.43924,18.4,,,,,,,,,,,,,,,,
1719,1000101021,3542,178,19,9,30,16,8,0,-1.256836,-1.815381,87.794014,18.200001,,,,,,,,,,,,,,,,
1720,1000101022,3547,178,19,9,30,16,7,0,-88.39975,-1.496503,0.575903,18.5,,,,,,,,,,,,,,,,
1721,1000101023,3579,178,19,9,30,16,8,0,-87.676376,-2.311359,0.298773,18.5,,,,,,,,,,,,,,,,
1722,1000101024,3625,178,19,9,30,16,7,0,-87.859032,-2.002368,0.776843,19.6,,,,,,,,,,,,,,,,
1723,1000101025,3575,178,19,9,30,16,7,0,-87.803978,-1.419324,1.67948,18.5,,,,,,,,,,,,,,,,
1724,1000101026,3571,178,19,9,30,16,7,0,-88.047409,-1.687115,0.995471,18.799999,,,,,,,,,,,,,,,,
1725,1000101017,3561,179,19,9,30,16,11,0,-1.287653,-1.765778,87.818954,19.1,,,,,,,,,,,,,,,,
1726,1000101018,3542,179,19,9,30,16,9,0,-1.293036,-2.297791,87.365578,18.299999,,,,,,,,,,,,,,,,
1727,1000101019,3542,179,19,9,30,16,10,0,-1.218219,-2.360523,87.346756,19,,,,,,,,,,,,,,,,
1728,1000101020,3555,179,19,9,30,16,10,0,-1.236621,-2.233081,87.446983,18.4,,,,,,,,,,,,,,,,
1729,1000101021,3542,179,19,9,30,16,9,0,-1.254089,-1.818018,87.794334,18.299999,,,,,,,,,,,,,,,,
1730,1000101022,3547,179,19,9,30,16,8,0,-88.40007,-1.493811,0.574585,18.4,,,,,,,,,,,,,,,,
1731,1000101023,3577,179,19,9,30,16,9,0,-87.678566,-2.313611,0.296631,18.5,,,,,,,,,,,,,,,,
1732,1000101024,3623,179,19,9,30,16,8,0,-87.85527,-2.002972,0.790686,19.6,,,,,,,,,,,,,,,,
1733,1000101025,3575,179,19,9,30,16,8,0,-87.799881,-1.416797,1.684369,18.5,,,,,,,,,,,,,,,,
1734,1000101026,3571,179,19,9,30,16,8,0,-88.051193,-1.688709,0.998053,18.700001,,,,,,,,,,,,,,,,
1735,1000101017,3561,180,19,9,30,16,12,0,-1.276282,-1.763361,87.825706,19.1,,,,,,,,,,,,,,,,
1736,1000101018,3542,180,19,9,30,16,10,0,-1.285236,-2.295044,87.369461,18.299999,,,,,,,,,,,,,,,,
1737,1000101019,3543,180,19,9,30,16,11,0,-1.207947,-2.359039,87.350273,19,,,,,,,,,,,,,,,,
1738,1000101020,3556,180,19,9,30,16,11,0,-1.248926,-2.237311,87.442657,18.4,,,,,,,,,,,,,,,,
1739,1000101021,3542,180,19,9,30,16,10,0,-1.248871,-1.818512,87.79554,18.200001,,,,,,,,,,,,,,,,
1740,1000101022,3547,180,19,9,30,16,9,0,-88.396484,-1.497437,0.574585,18.4,,,,,,,,,,,,,,,,
1741,1000101023,3576,180,19,9,30,16,10,0,-87.68338,-2.303723,0.303113,18.5,,,,,,,,,,,,,,,,
1742,1000101024,3624,180,19,9,30,16,9,0,-87.854736,-2.002258,0.778107,19.6,,,,,,,,,,,,,,,,
1743,1000101025,3575,180,19,9,30,16,9,0,-87.801125,-1.415808,1.684918,18.5,,,,,,,,,,,,,,,,
1744,1000101026,3574,180,19,9,30,16,9,0,-88.044769,-1.689972,0.98465,18.700001,,,,,,,,,,,,,,,,
1745,1000101017,3560,181,19,9,30,16,13,0,-1.282709,-1.767096,87.818977,19.1,,,,,,,,,,,,,,,,
1746,1000101018,3542,181,19,9,30,16,11,0,-1.295453,-2.295978,87.364052,18.299999,,,,,,,,,,,,,,,,
1747,1000101019,3543,181,19,9,30,16,12,0,-1.211188,-2.361511,87.348778,18.9,,,,,,,,,,,,,,,,
1748,1000101020,3556,181,19,9,30,16,12,0,-1.244861,-2.240277,87.438995,18.4,,,,,,,,,,,,,,,,
1749,1000101021,3542,181,19,9,30,16,11,0,-1.250079,-1.819171,87.793732,18.200001,,,,,,,,,,,,,,,,
1750,1000101022,3545,181,19,9,30,16,10,0,-88.396629,-1.502216,0.573981,18.4,,,,,,,,,,,,,,,,
1751,1000101023,3576,181,19,9,30,16,11,0,-87.67543,-2.309161,0.303223,18.5,,,,,,,,,,,,,,,,
1752,1000101024,3624,181,19,9,30,16,10,0,-87.854744,-2.00094,0.781458,19.6,,,,,,,,,,,,,,,,
1753,1000101025,3579,181,19,9,30,16,10,0,-87.802002,-1.419489,1.682611,18.5,,,,,,,,,,,,,,,,
1754,1000101026,3571,181,19,9,30,16,10,0,-88.047928,-1.688269,0.984924,18.700001,,,,,,,,,,,,,,,,
1755,1000101017,3560,182,19,9,30,16,14,0,-0.13645,-1.769293,88.221535,19,,,,,,,,,,,,,,,,
1756,1000101018,3544,182,19,9,30,16,12,0,-1.291937,-2.295758,87.370697,18.299999,,,,,,,,,,,,,,,,
1757,1000101019,3547,182,19,9,30,16,13,0,-1.211298,-2.358215,87.347824,19,,,,,,,,,,,,,,,,
1758,1000101020,3556,182,19,9,30,16,13,0,-1.246289,-2.236267,87.437103,18.4,,,,,,,,,,,,,,,,
1759,1000101021,3542,182,19,9,30,16,12,0,-1.249475,-1.818677,87.795418,18.200001,,,,,,,,,,,,,,,,
1760,1000101022,3547,182,19,9,30,16,11,0,-88.397018,-1.497491,0.576288,18.4,,,,,,,,,,,,,,,,
1761,1000101023,3577,182,19,9,30,16,12,0,-87.682434,-2.303833,0.303552,18.5,,,,,,,,,,,,,,,,
1762,1000101024,3624,182,19,9,30,16,11,0,-87.853317,-2.004895,0.778326,19.6,,,,,,,,,,,,,,,,
1763,1000101025,3577,182,19,9,30,16,11,0,-87.79361,-1.421191,1.676898,18.5,,,,,,,,,,,,,,,,
1764,1000101026,3571,182,19,9,30,16,11,0,-88.046852,-1.692719,0.99201,18.700001,,,,,,,,,,,,,,,,
1765,1000101017,3560,183,19,9,30,16,15,0,-0.135571,-1.769788,88.221527,19.1,,,,,,,,,,,,,,,,
1766,1000101018,3542,183,19,9,30,16,13,0,-1.297485,-2.296088,87.366348,18.200001,,,,,,,,,,,,,,,,
1767,1000101019,3545,183,19,9,30,16,14,0,-0.058942,-2.362445,87.639412,19,,,,,,,,,,,,,,,,
1768,1000101020,3559,183,19,9,30,16,14,0,-0.095911,-2.256482,87.743629,18.4,,,,,,,,,,,,,,,,
1769,1000101021,3542,183,19,9,30,16,13,0,-1.250244,-1.818512,87.792702,18.200001,,,,,,,,,,,,,,,,
1770,1000101022,3545,183,19,9,30,16,12,0,-88.399864,-1.500897,0.574805,18.4,,,,,,,,,,,,,,,,
1771,1000101023,3577,183,19,9,30,16,13,0,-87.679123,-2.30581,0.307123,18.4,,,,,,,,,,,,,,,,
1772,1000101024,3624,183,19,9,30,16,12,0,-87.855247,-2.002203,0.782996,19.5,,,,,,,,,,,,,,,,
1773,1000101025,3576,183,19,9,30,16,12,0,-87.80098,-1.419269,1.676898,18.5,,,,,,,,,,,,,,,,
1774,1000101026,3571,183,19,9,30,16,12,0,-88.046394,-1.685083,0.987946,18.700001,,,,,,,,,,,,,,,,
1775,1000101017,3559,184,19,9,30,16,16,0,-0.138483,-1.768744,88.22908,19,,,,,,,,,,,,,,,,
1776,1000101018,3542,184,19,9,30,16,14,0,-0.149469,-2.307788,87.688377,18.200001,,,,,,,,,,,,,,,,
1777,1000101019,3544,184,19,9,30,16,15,0,-0.062347,-2.360687,87.637909,19,,,,,,,,,,,,,,,,
1778,1000101020,3556,184,19,9,30,16,15,0,-0.106787,-2.24989,87.746384,18.4,,,,,,,,,,,,,,,,
1779,1000101021,3542,184,19,9,30,16,14,0,-0.106293,-1.822357,88.174377,18.200001,,,,,,,,,,,,,,,,
1780,1000101022,3547,184,19,9,30,16,13,0,-88.399879,-1.49859,0.581451,18.4,,,,,,,,,,,,,,,,
1781,1000101023,3576,184,19,9,30,16,14,0,-88.798996,-1.166473,0.31322,18.5,,,,,,,,,,,,,,,,
1782,1000101024,3625,184,19,9,30,16,13,0,-87.853981,-2.005444,0.778271,19.6,,,,,,,,,,,,,,,,
1783,1000101025,3576,184,19,9,30,16,13,0,-87.803391,-1.417401,1.68316,18.5,,,,,,,,,,,,,,,,
1784,1000101026,3571,184,19,9,30,16,13,0,-88.048401,-1.688269,0.993878,18.700001,,,,,,,,,,,,,,,,
1785,1000101017,3559,185,19,9,30,16,17,0,-0.138977,-1.773468,88.220497,19,,,,,,,,,,,,,,,,
1786,1000101018,3542,185,19,9,30,16,15,0,-0.142822,-2.309436,87.68615,18.200001,,,,,,,,,,,,,,,,
1787,1000101019,3543,185,19,9,30,16,16,0,-0.063556,-2.362006,87.637558,18.9,,,,,,,,,,,,,,,,
1788,1000101020,3558,185,19,9,30,16,16,0,-0.096844,-2.248737,87.743828,18.4,,,,,,,,,,,,,,,,
1789,1000101021,3544,185,19,9,30,16,15,0,-0.105524,-1.819336,88.177536,18.200001,,,,,,,,,,,,,,,,
1790,1000101022,3547,185,19,9,30,16,14,0,-89.332687,-0.35755,0.56629,18.4,,,,,,,,,,,,,,,,
1791,1000101023,3576,185,19,9,30,16,15,0,-88.795723,-1.166254,0.311298,18.5,,,,,,,,,,,,,,,,
1792,1000101024,3624,185,19,9,30,16,14,0,-88.833183,-0.858417,0.786401,19.6,,,,,,,,,,,,,,,,
1793,1000101025,3575,185,19,9,30,16,14,0,-88.280716,-0.269275,1.692279,18.5,,,,,,,,,,,,,,,,
1794,1000101026,3571,185,19,9,30,16,14,0,-88.868576,-0.541571,0.994812,18.700001,,,,,,,,,,,,,,,,
1795,1000101017,3558,186,19,9,30,16,18,0,-0.135626,-1.772589,88.220901,19,,,,,,,,,,,,,,,,
1796,1000101018,3542,186,19,9,30,16,16,0,-0.14848,-2.307733,87.683731,18.200001,,,,,,,,,,,,,,,,
1797,1000101019,3544,186,19,9,30,16,17,0,-0.070697,-2.360138,87.638046,19,,,,,,,,,,,,,,,,
1798,1000101020,3556,186,19,9,30,16,17,0,-0.095306,-2.254449,87.745888,18.4,,,,,,,,,,,,,,,,
1799,1000101021,3543,186,19,9,30,16,16,0,-0.103436,-1.824939,88.176407,18.200001,,,,,,,,,,,,,,,,
1800,1000101022,3547,186,19,9,30,16,15,0,-89.333191,-0.356232,0.573486,18.4,,,,,,,,,,,,,,,,
1801,1000101023,3575,186,19,9,30,16,16,0,-88.794388,-1.163287,0.312671,18.5,,,,,,,,,,,,,,,,
1802,1000101024,3625,186,19,9,30,16,15,0,-88.839203,-0.863196,0.784094,19.6,,,,,,,,,,,,,,,,
1803,1000101025,3575,186,19,9,30,16,15,0,-88.286903,-0.273669,1.689697,18.5,,,,,,,,,,,,,,,,
1804,1000101026,3571,186,19,9,30,16,15,0,-88.868713,-0.544263,0.986243,18.700001,,,,,,,,,,,,,,,,
1805,1000101017,3560,187,19,9,30,16,19,0,-0.138263,-1.773138,88.221428,19,,,,,,,,,,,,,,,,
1806,1000101018,3543,187,19,9,30,16,17,0,-0.14024,-2.309436,87.685204,18.200001,,,,,,,,,,,,,,,,
1807,1000101019,3544,187,19,9,30,16,18,0,-0.064655,-2.361896,87.639534,18.9,,,,,,,,,,,,,,,,
1808,1000101020,3556,187,19,9,30,16,18,0,-0.097064,-2.251758,87.747742,18.299999,,,,,,,,,,,,,,,,
1809,1000101021,3543,187,19,9,30,16,17,0,-0.103546,-1.820435,88.175316,18.200001,,,,,,,,,,,,,,,,
1810,1000101022,3550,187,19,9,30,16,16,0,-89.333389,-0.355682,0.569531,18.4,,,,,,,,,,,,,,,,
1811,1000101023,3581,187,19,9,30,16,17,0,-88.79747,-1.166199,0.306573,18.4,,,,,,,,,,,,,,,,
1812,1000101024,3625,187,19,9,30,16,16,0,-88.834625,-0.859021,0.787939,19.5,,,,,,,,,,,,,,,,
1813,1000101025,3575,187,19,9,30,16,16,0,-88.281914,-0.277625,1.68371,18.5,,,,,,,,,,,,,,,,
1814,1000101026,3571,187,19,9,30,16,16,0,-88.876312,-0.543713,0.99223,18.700001,,,,,,,,,,,,,,,,
1815,1000101017,3559,188,19,9,30,16,20,0,-0.135956,-1.774237,88.220116,19,,,,,,,,,,,,,,,,
1816,1000101018,3542,188,19,9,30,16,18,0,-0.146283,-2.306744,87.689552,18.200001,,,,,,,,,,,,,,,,
1817,1000101019,3543,188,19,9,30,16,19,0,-0.06048,-2.361841,87.63752,18.9,,,,,,,,,,,,,,,,
1818,1000101020,3556,188,19,9,30,16,19,0,-0.105524,-2.251923,87.748497,18.299999,,,,,,,,,,,,,,,,
1819,1000101021,3543,188,19,9,30,16,18,0,-0.107776,-1.82049,88.179001,18.200001,,,,,,,,,,,,,,,,
1820,1000101022,3548,188,19,9,30,16,17,0,-89.327843,-0.355023,0.564258,18.4,,,,,,,,,,,,,,,,
1821,1000101023,3580,188,19,9,30,16,18,0,-88.80014,-1.169385,0.304871,18.4,,,,,,,,,,,,,,,,
1822,1000101024,3625,188,19,9,30,16,17,0,-88.832855,-0.861548,0.787775,19.5,,,,,,,,,,,,,,,,
1823,1000101025,3575,188,19,9,30,16,17,0,-88.288719,-0.275372,1.688599,18.5,,,,,,,,,,,,,,,,
1824,1000101026,3570,188,19,9,30,16,17,0,-88.873779,-0.543823,0.984924,18.700001,,,,,,,,,,,,,,,,
1825,1000101017,3561,189,19,9,30,16,21,0,-0.137933,-1.768085,88.223015,19,,,,,,,,,,,,,,,,
1826,1000101018,3542,189,19,9,30,16,19,0,-0.141888,-2.308447,87.685936,18.200001,,,,,,,,,,,,,,,,
1827,1000101019,3543,189,19,9,30,16,20,0,-0.065863,-2.360962,87.635994,18.9,,,,,,,,,,,,,,,,
1828,1000101020,3556,189,19,9,30,16,20,0,-0.091187,-2.251648,87.751404,18.4,,,,,,,,,,,,,,,,
1829,1000101021,3544,189,19,9,30,16,19,0,-0.105084,-1.820215,88.17807,18.200001,,,,,,,,,,,,,,,,
1830,1000101022,3548,189,19,9,30,16,18,0,-89.339394,-0.353979,0.561896,18.299999,,,,,,,,,,,,,,,,
1831,1000101023,3579,189,19,9,30,16,19,0,-88.795128,-1.164606,0.315967,18.4,,,,,,,,,,,,,,,,
1832,1000101024,3624,189,19,9,30,16,18,0,-88.831322,-0.860504,0.788763,19.5,,,,,,,,,,,,,,,,
