DateTime,UID,V,X,Y,Z,T
20/3/27 20:15:0,2,3497,3.249556,7.407607,-81.904816,17.5
20/3/27 20:20:0,2,3497,3.281965,7.355766,-81.937317,17.5
20/3/27 20:25:0,2,3497,3.315378,7.3079,-81.968048,17.5
20/3/27 20:30:0,2,3495,3.331801,7.261508,-82.002495,17.5
20/3/27 20:35:0,2,3494,3.355221,7.226791,-82.027031,17.4
20/3/27 20:40:0,2,3497,3.375906,7.191433,-82.048363,17.4
20/3/27 20:45:0,2,3500,3.396216,7.160311,-82.066795,17.4
20/3/27 20:50:0,2,3497,3.413058,7.12713,-82.0905,17.299999
20/3/27 20:55:0,2,3492,3.434448,7.105376,-82.102005,17.299999
20/3/27 21:0:0,2,3495,3.447445,7.078166,-82.116737,17.299999
20/3/27 21:5:0,2,3494,3.462955,7.0474,-82.139153,17.299999
20/3/27 21:10:0,2,3497,3.472129,7.028617,-82.152878,17.200001
20/3/27 21:15:0,2,3497,3.48814,6.999844,-82.171906,17.200001
20/3/27 21:20:0,2,3492,3.503508,6.988834,-82.17466,17.1
20/3/27 21:25:0,2,3497,3.507965,6.964228,-82.194183,17.1
20/3/27 21:30:0,2,3495,3.523075,6.943242,-82.205704,17.1
20/3/27 21:35:0,2,3494,3.527278,6.926038,-82.217987,17.1
20/3/27 21:40:0,2,3494,3.541965,6.907657,-82.226967,17
20/3/27 21:45:0,2,3494,3.554835,6.88995,-82.238731,17
20/3/27 21:50:0,2,3494,3.564861,6.874272,-82.245865,17
20/3/27 21:55:0,2,3489,3.570108,6.874785,-82.242546,17
20/3/27 22:0:0,2,3497,3.57725,6.864515,-82.251015,16.9
20/3/27 22:5:0,2,3494,3.58837,6.849521,-82.257889,17
20/3/27 22:10:0,2,3494,3.598469,6.835741,-82.264114,16.9
20/3/27 22:15:0,2,3495,3.609338,6.828819,-82.267395,16.799999
20/3/27 22:20:0,2,3494,3.617305,6.812066,-82.276161,16.799999
20/3/27 22:25:0,2,3494,3.625284,6.800909,-82.28347,16.799999
20/3/27 22:30:0,2,3497,3.626966,6.793775,-82.293808,16.799999
20/3/27 22:35:0,2,3491,3.641221,6.772815,-82.298943,16.799999
20/3/27 22:40:0,2,3492,3.637411,6.767155,-82.308495,16.700001
20/3/27 22:45:0,2,3495,3.649505,6.752925,-82.314667,16.700001
20/3/27 22:50:0,2,3492,3.656233,6.731458,-82.331596,16.799999
20/3/27 22:55:0,2,3495,3.668444,6.725252,-82.331177,16.700001
20/3/27 23:0:0,2,3494,3.666088,6.709988,-82.344742,16.700001
20/3/27 23:5:0,2,3495,3.675625,6.699231,-82.349319,16.700001
20/3/27 23:10:0,2,3492,3.675874,6.693711,-82.35553,16.700001
20/3/27 23:15:0,2,3494,3.687348,6.683897,-82.3563,16.700001
20/3/27 23:20:0,2,3495,3.687781,6.673745,-82.36557,16.700001
20/3/27 23:25:0,2,3494,3.695392,6.667965,-82.369392,16.6
20/3/27 23:30:0,2,3492,3.698081,6.660151,-82.373543,16.6
20/3/27 23:35:0,2,3494,3.703141,6.647821,-82.382484,16.6
20/3/27 23:40:0,2,3495,3.707923,6.639333,-82.385765,16.6
20/3/27 23:45:0,2,3494,3.711882,6.630377,-82.390846,16.5
20/3/27 23:50:0,2,3494,3.716383,6.621338,-82.394989,16.6
20/3/27 23:55:0,2,3497,3.72109,6.61678,-82.398064,16.5
20/3/28 0:0:0,2,3494,3.727574,6.617204,-82.393921,16.5
20/3/28 0:5:0,2,3492,3.74142,6.610426,-82.395027,16.5
20/3/28 0:10:0,2,3494,3.741474,6.602035,-82.402802,16.5
20/3/28 0:15:0,2,3495,3.740748,6.598422,-82.407204,16.4
20/3/28 0:20:0,2,3492,3.744514,6.588363,-82.412476,16.4
20/3/28 0:25:0,2,3494,3.752687,6.577347,-82.415794,16.4
20/3/28 0:30:0,2,3491,3.755836,6.56923,-82.422348,16.4
20/3/28 0:35:0,2,3495,3.76362,6.568039,-82.418755,16.4
20/3/28 0:40:0,2,3494,3.76691,6.558752,-82.425316,16.4
20/3/28 0:45:0,2,3494,3.765738,6.553061,-82.434128,16.4
20/3/28 0:50:0,2,3492,3.77107,6.544393,-82.436935,16.299999
20/3/28 0:55:0,2,3492,3.774488,6.535243,-82.444893,16.200001
20/3/28 1:0:0,2,3497,3.769285,6.530952,-82.45192,16.4
20/3/28 1:5:0,2,3491,3.782005,6.521641,-82.453011,16.200001
20/3/28 1:10:0,2,3494,3.781455,6.519678,-82.456619,16.299999
20/3/28 1:15:0,2,3494,3.77987,6.512012,-82.461525,16.200001
20/3/28 1:20:0,2,3492,3.782605,6.50286,-82.467834,16.4
20/3/28 1:25:0,2,3494,3.792188,6.501349,-82.465591,16.299999
20/3/28 1:30:0,2,3495,3.788984,6.49274,-82.474991,15.9
20/3/28 1:35:0,2,3492,3.796328,6.502298,-82.455727,15.9
20/3/28 1:40:0,2,3497,3.806262,6.519063,-82.442421,15.9
20/3/28 1:45:0,2,3492,3.81513,6.502025,-82.455078,16.200001
20/3/28 1:50:0,2,3491,3.820485,6.485476,-82.462242,15.9
20/3/28 1:55:0,2,3494,3.812927,6.4891,-82.464325,15.9
20/3/28 2:0:0,2,3494,3.818373,6.477989,-82.469872,16
20/3/28 2:5:0,2,3492,3.819416,6.476955,-82.471779,15.9
20/3/28 2:10:0,2,3492,3.826759,6.474848,-82.46981,15.9
20/3/28 2:15:0,2,3491,3.831675,6.462809,-82.474937,16.200001
20/3/28 2:20:0,2,3491,3.8276,6.461495,-82.478935,15.9
20/3/28 2:25:0,2,3494,3.830356,6.456742,-82.482391,15.9
20/3/28 2:30:0,2,3491,3.832491,6.461157,-82.477516,15.9
20/3/28 2:35:0,2,3491,3.836827,6.449728,-82.48452,16.4
20/3/28 2:40:0,2,3494,3.835027,6.450201,-82.486778,15.8
20/3/28 2:45:0,2,3491,3.840523,6.44134,-82.489319,15.9
20/3/28 2:50:0,2,3494,3.845024,6.45023,-82.481743,15.9
20/3/28 2:55:0,2,3491,3.85307,6.443829,-82.482597,15.6
20/3/28 3:0:0,2,3491,3.855219,6.437209,-82.488808,15.8
20/3/28 3:5:0,2,3494,3.854927,6.427866,-82.494911,15.5
20/3/28 3:10:0,2,3491,3.853559,6.42412,-82.499039,15.9
20/3/29 17:35:0,4,3479,14.405831,25.18078,-60.469597,15.9
20/3/29 17:40:0,4,3479,14.405544,25.18177,-60.468678,16.1
20/3/29 17:45:0,4,3480,14.40475,25.181152,-60.469604,15.9
20/3/29 17:50:0,4,3477,14.404849,25.182165,-60.468143,15.4
20/3/29 17:55:0,4,3477,14.398761,25.184397,-60.46933,15.9
20/3/29 18:0:0,4,3477,14.405065,25.183601,-60.467972,15.5
20/3/29 18:5:0,4,3476,14.399322,25.184851,-60.469292,15.7
20/3/29 18:10:0,4,3476,14.404773,25.181824,-60.469234,15.5
20/3/29 18:15:0,4,3477,14.400242,25.185095,-60.46806,15.7
20/3/29 18:20:0,4,3473,14.39968,25.180784,-60.473049,15.4
20/3/29 18:25:0,4,3474,14.406036,25.180851,-60.468536,15.5
20/3/29 18:30:0,4,3476,14.406002,25.179375,-60.470989,15.6
20/3/29 18:35:0,4,3473,14.40019,25.17911,-60.474182,15.6
20/3/29 18:40:0,4,3474,14.398913,25.178495,-60.475822,15.4
20/3/29 18:45:0,4,3477,14.388966,25.261419,-60.415417,15.4
20/3/29 18:50:0,4,3473,14.394321,25.27244,-60.393272,15.6
20/3/29 18:55:0,4,3474,14.394125,25.274214,-60.391434,15.6
20/3/29 19:0:0,4,3473,14.399572,25.268257,-60.39315,15.7
20/3/29 19:5:0,4,3467,14.400803,25.264376,-60.3974,15.8
20/3/29 19:10:0,4,3470,14.395586,25.259945,-60.404552,15.5
20/3/29 19:15:0,4,3473,14.400898,25.258383,-60.403553,15.7
20/3/25 10:21:0,1000101015,3617,-0.041688,6.936269,83.063148,24.5
20/3/25 10:22:0,1000101015,3616,-0.032728,6.933939,83.066628,24.5
20/3/25 10:23:0,1000101015,3616,-0.032646,6.932767,83.065697,24.6
20/3/25 10:24:0,1000101015,3616,-0.038584,6.930312,83.068146,24.700001
20/3/25 10:25:0,1000101015,3619,-0.028586,6.928767,83.070366,24.700001
20/3/25 10:26:0,1000101015,3616,-0.03019,6.927283,83.070923,24.700001
20/3/25 10:27:0,1000101015,3617,-0.030515,6.926148,83.072289,24.799999
20/3/25 10:28:0,1000101015,3617,-0.037491,6.926296,83.071365,24.799999
20/3/25 10:29:0,1000101015,3616,-0.034761,6.92543,83.072716,24.799999
20/3/25 10:30:0,1000101015,3617,-0.036925,6.927431,83.07132,24.799999
20/3/25 10:31:0,1000101015,3617,-0.03564,6.928151,83.072388,24.799999
20/3/25 10:32:0,1000101015,3616,-0.034453,6.925978,83.070717,24.700001
20/3/25 10:33:0,1000101015,3617,-0.033904,6.927381,83.06987,24.700001
20/3/25 10:34:0,1000101015,3617,-0.027576,6.928902,83.070419,24.6
20/3/25 10:35:0,1000101015,3617,-0.026532,6.929671,83.069443,24.700001
20/3/25 10:36:0,1000101015,3619,-0.027449,6.92969,83.068428,24.6
20/3/25 10:37:0,1000101015,3617,-0.03609,6.931585,83.067635,24.5
20/3/25 10:38:0,1000101015,3617,-0.029745,6.930731,83.068039,24.5
20/3/25 10:39:0,1000101015,3616,-0.02757,6.93388,83.066002,24.5
20/3/25 10:40:0,1000101015,3617,-0.036584,6.937296,83.063148,24.4
20/3/25 10:41:0,1000101015,3617,-0.031091,6.935022,83.064217,24.299999
20/3/25 10:42:0,1000101015,3617,-0.028257,6.937935,83.062675,24.299999
20/3/25 10:43:0,1000101015,3617,-0.037925,6.93918,83.05867,24.299999
20/3/25 10:44:0,1000101015,3616,-0.027999,6.940086,83.058998,24.1
20/3/25 10:45:0,1000101015,3616,-0.037936,6.943216,83.056099,24.1
20/3/25 10:46:0,1000101015,3617,-0.038282,6.944258,83.054245,24
20/3/25 10:47:0,1000101015,3616,-0.039578,6.946202,83.052635,24
20/3/25 10:48:0,1000101015,3616,-0.036909,6.946451,83.052559,23.9
20/3/25 10:49:0,1000101015,3615,-0.035903,6.947246,83.051712,23.9
20/3/25 10:50:0,1000101015,3615,-0.038518,6.949283,83.048744,23.9
20/3/25 10:51:0,1000101015,3616,-0.039705,6.950448,83.048271,23.799999
20/3/25 10:52:0,1000101015,3616,-0.039232,6.951734,83.047211,23.799999
20/3/25 10:53:0,1000101015,3616,-0.03124,6.953321,83.048241,23.700001
20/3/25 10:54:0,1000101015,3615,-0.029855,6.955321,83.045143,23.700001
20/3/25 10:55:0,1000101015,3616,-0.036299,6.955866,83.043259,23.6
20/3/25 10:56:0,1000101015,3616,-0.037183,6.956903,83.042068,23.6
20/3/25 10:57:0,1000101015,3615,-0.041248,6.959461,83.040611,23.5
20/3/25 10:58:0,1000101015,3615,-0.039842,6.960706,83.037788,23.5
20/3/25 10:59:0,1000101015,3616,-0.038947,6.961909,83.037361,23.4
20/3/25 11:0:0,1000101015,3615,-0.038474,6.96157,83.035782,23.4
20/3/25 11:1:0,1000101015,3614,-0.032272,6.963244,83.036003,23.299999
20/3/25 11:2:0,1000101015,3615,-0.039468,6.964472,83.033463,23.200001
20/3/25 11:3:0,1000101015,3615,-0.033563,6.964063,83.033051,23.200001
20/3/25 11:4:0,1000101015,3615,-0.031849,6.966485,83.031242,23.1
20/3/25 11:5:0,1000101015,3614,-0.029932,6.968447,83.031357,23.1
20/3/25 11:6:0,1000101015,3614,-0.032234,6.968446,83.029823,23
20/3/25 11:7:0,1000101015,3615,-0.032168,6.969305,83.028587,23
20/3/25 11:8:0,1000101015,3615,-0.040803,6.972999,83.026688,22.9
20/3/25 11:9:0,1000101015,3615,-0.039622,6.972816,83.027039,22.9
20/3/25 11:10:0,1000101015,3616,-0.033261,6.973161,83.026337,22.799999
20/3/25 11:11:0,1000101015,3615,-0.040122,6.976769,83.023514,22.799999
20/3/25 11:12:0,1000101015,3615,-0.034343,6.975485,83.023727,22.799999
20/3/25 11:13:0,1000101015,3615,-0.043187,6.98039,83.021156,22.700001
20/3/25 11:14:0,1000101015,3615,-0.043912,6.980794,83.019501,22.700001
20/3/25 11:15:0,1000101015,3614,-0.034453,6.979976,83.020287,22.6
20/3/25 11:16:0,1000101015,3611,-0.033997,6.981277,83.018204,22.6
20/3/25 11:17:0,1000101015,3614,-0.034926,6.983219,83.017715,22.6
20/3/25 11:18:0,1000101015,3614,-0.042775,6.985703,83.014282,22.5
20/3/25 11:19:0,1000101015,3612,-0.037002,6.984964,83.014923,22.5
20/3/25 11:20:0,1000101015,3612,-0.04511,6.987703,83.011749,22.4
20/3/25 11:21:0,1000101015,3614,-0.034228,6.988165,83.010498,22.299999
20/3/25 11:22:0,1000101015,3614,-0.044896,6.989867,83.00985,22.299999
20/3/25 11:23:0,1000101015,3614,-0.042407,6.991381,83.010063,22.299999
20/3/25 11:24:0,1000101015,3611,-0.036733,6.99067,83.009659,22.200001
20/3/25 11:25:0,1000101015,3615,-0.042061,6.992117,83.006905,22.200001
20/3/25 11:26:0,1000101015,3614,-0.046263,6.995805,83.004013,22.1
20/3/25 11:27:0,1000101015,3614,-0.04489,6.996685,83.004501,22.1
20/3/25 11:28:0,1000101015,3614,-0.045198,6.997155,83.002739,22.1
20/3/25 11:29:0,1000101015,3611,-0.036343,6.996809,83.001854,22.1
20/3/25 11:30:0,1000101015,3611,-0.036947,6.997716,83.002258,22
20/3/25 11:31:0,1000101015,3611,-0.035958,6.99937,83.00029,22
20/3/25 11:32:0,1000101015,3610,-0.035508,6.999979,82.99826,21.9
20/3/25 11:33:0,1000101015,3611,-0.047406,7.001463,82.997353,21.9
20/3/25 11:34:0,1000101015,3611,-0.035947,7.001852,82.997353,21.9
20/3/25 11:35:0,1000101015,3611,-0.040292,7.001898,82.996902,21.799999
20/3/25 11:36:0,1000101015,3611,-0.038782,7.002004,82.995811,21.799999
20/3/25 11:37:0,1000101015,3610,-0.03809,7.00412,82.995117,21.700001
20/3/25 11:38:0,1000101015,3610,-0.036661,7.00674,82.994011,21.700001
20/3/25 11:39:0,1000101015,3611,-0.037326,7.006353,82.993317,21.700001
20/3/25 11:40:0,1000101015,3614,-0.040204,7.005984,82.992867,21.6
20/3/25 11:41:0,1000101015,3611,-0.047302,7.008472,82.989677,21.6
20/3/25 11:42:0,1000101015,3610,-0.044984,7.009441,82.991035,21.6
20/3/25 11:43:0,1000101015,3610,-0.049087,7.011011,82.988388,21.5
20/3/25 11:44:0,1000101015,3611,-0.039133,7.012458,82.989532,21.5
20/3/25 11:45:0,1000101015,3609,-0.046741,7.01123,82.987267,21.4
20/3/25 11:46:0,1000101015,3610,-0.04829,7.014012,82.985817,21.4
20/3/25 11:47:0,1000101015,3610,-0.047214,7.013051,82.984917,21.4
20/3/25 11:48:0,1000101015,3610,-0.046945,7.014853,82.985825,21.299999
20/3/25 11:49:0,1000101015,3610,-0.048856,7.015874,82.982697,21.299999
20/3/25 11:50:0,1000101015,3610,-0.038886,7.016873,82.98275,21.299999
20/3/25 11:51:0,1000101015,3610,-0.048356,7.017041,82.981987,21.200001
20/3/29 19:10:0,5,3470,18.7341,8.25554,-69.400139,14.5
20/3/29 19:15:0,5,3473,18.736933,8.257822,-69.395798,14.5
20/3/29 19:20:0,5,3473,18.74246,8.258599,-69.390869,14.7
20/3/29 19:10:0,6,3482,20.755131,64.454239,-14.215699,14.4
20/3/29 19:15:0,6,3483,20.757223,64.456154,-14.211066,14.3
20/3/29 19:20:0,6,3488,20.757332,64.459793,-14.203655,14.4
20/3/28 2:35:0,7,3473,5.755993,-8.162831,-79.992271,14.3
20/3/28 2:40:0,7,3473,5.75409,-8.16386,-79.992874,14.3
20/3/28 2:45:0,7,3468,5.753663,-8.167388,-79.988632,14.2
20/3/28 2:50:0,7,3470,5.756956,-8.166854,-79.988136,14.2
20/3/28 2:55:0,7,3468,5.761832,-8.170942,-79.983345,14.2
20/3/28 3:0:0,7,3471,5.762772,-8.174013,-79.980171,14.2
20/3/28 3:5:0,7,3473,5.760066,-8.175046,-79.981575,14.2
20/3/28 3:10:0,7,3471,5.765711,-8.17468,-79.976692,14.2
20/3/28 3:15:0,7,3471,5.769152,-8.176448,-79.97303,14.2
20/3/28 3:20:0,7,3473,5.7653,-8.18089,-79.97393,14.1
20/3/28 3:25:0,7,3471,5.771925,-8.181088,-79.967621,14.1
20/3/28 3:30:0,7,3470,5.77196,-8.182463,-79.965729,14
20/3/28 3:35:0,7,3470,5.769423,-8.184272,-79.965515,14.1
20/3/28 3:40:0,7,3470,5.770863,-8.182906,-79.964806,14.1
20/3/28 3:45:0,7,3471,5.777367,-8.18502,-79.960808,14.1
20/3/28 3:50:0,7,3471,5.77394,-8.186049,-79.961723,14.1
20/3/28 3:55:0,7,3470,5.774996,-8.18884,-79.960342,14.1
20/3/28 4:0:0,7,3471,5.78083,-8.187831,-79.958099,14
20/3/28 4:5:0,7,3471,5.783114,-8.191593,-79.953758,14
20/3/28 4:10:0,7,3468,5.778017,-8.192012,-79.953552,14
20/3/28 4:15:0,7,3471,5.780766,-8.193854,-79.952187,14
20/3/28 4:20:0,7,3468,5.787345,-8.197595,-79.946671,13.9
20/3/28 4:25:0,7,3471,5.787817,-8.196417,-79.945641,13.9
20/3/28 4:30:0,7,3470,5.784676,-8.198229,-79.946442,13.9
20/3/28 4:35:0,7,3470,5.785447,-8.201363,-79.944923,13.9
20/3/28 4:40:0,7,3467,5.791216,-8.201294,-79.938774,13.9
20/3/28 4:45:0,7,3470,5.792643,-8.202182,-79.938766,13.9
20/3/28 4:50:0,7,3468,5.792292,-8.204848,-79.936989,13.9
20/3/28 4:55:0,7,3470,5.788933,-8.207809,-79.935204,13.9
20/3/28 5:0:0,7,3471,5.794753,-8.210176,-79.930496,13.8
20/3/28 5:5:0,7,3470,5.796581,-8.211116,-79.929314,13.8
20/3/28 5:10:0,7,3468,5.798133,-8.21082,-79.925896,13.8
20/3/28 5:15:0,7,3470,5.798406,-8.212228,-79.926781,13.8
20/3/28 5:20:0,7,3470,5.796477,-8.215244,-79.926682,13.8
20/3/28 5:25:0,7,3467,5.797044,-8.215315,-79.925987,13.8
20/3/28 5:30:0,7,3468,5.800657,-8.217436,-79.921532,13.7
20/3/28 5:35:0,7,3470,5.79746,-8.216,-79.923439,13.7
20/3/28 5:40:0,7,3465,5.802529,-8.219337,-79.919312,13.7
20/3/28 5:45:0,7,3467,5.800457,-8.217063,-79.920723,13.7
20/3/28 5:50:0,7,3471,5.803799,-8.218884,-79.917862,13.7
20/3/28 5:55:0,7,3468,5.800567,-8.223584,-79.916542,13.7
20/3/28 6:0:0,7,3468,5.807164,-8.22417,-79.909256,13.6
20/3/28 6:5:0,7,3468,5.802208,-8.225806,-79.914101,13.6
20/3/28 6:10:0,7,3467,5.804465,-8.225849,-79.909737,13.6
20/3/28 6:15:0,7,3468,5.809525,-8.227053,-79.907364,13.6
20/3/28 6:20:0,7,3468,5.81169,-8.232273,-79.902992,13.6
20/3/28 6:25:0,7,3467,5.805989,-8.233681,-79.90506,13.6
20/3/28 6:30:0,7,3467,5.807974,-8.234228,-79.902077,13.5
20/3/28 6:35:0,7,3470,5.80794,-8.236543,-79.900383,13.5
20/3/28 6:40:0,7,3468,5.81549,-8.237514,-79.894386,13.6
20/3/28 6:45:0,7,3470,5.81118,-8.239791,-79.896202,13.5
20/3/28 6:50:0,7,3470,5.811076,-8.240572,-79.894569,13.5
20/3/28 6:55:0,7,3468,5.818256,-8.24433,-79.887589,13.5
20/3/28 7:0:0,7,3467,5.81306,-8.247369,-79.890068,13.5
20/3/28 7:5:0,7,3470,5.813939,-8.250058,-79.88726,13.5
20/3/28 7:10:0,7,3464,5.819889,-8.252849,-79.881889,13.5
20/3/28 7:15:0,7,3468,5.814641,-8.255709,-79.882271,13.5
20/3/28 7:20:0,7,3470,5.822133,-8.257584,-79.877495,13.5
20/3/28 7:25:0,7,3467,5.817518,-8.260639,-79.877762,13.5
20/3/28 7:30:0,7,3470,5.823082,-8.262778,-79.871376,13.5
20/3/28 7:35:0,7,3468,5.818356,-8.264795,-79.87133,13.5
20/3/28 7:40:0,7,3468,5.825621,-8.267262,-79.866692,13.5
20/3/28 7:45:0,7,3467,5.824568,-8.26962,-79.863083,13.4
20/3/28 7:50:0,7,3468,5.825862,-8.272577,-79.860138,13.5
20/3/28 7:55:0,7,3468,5.821733,-8.275562,-79.861061,13.5
20/3/28 8:0:0,7,3467,5.823183,-8.278247,-79.858643,13.5
20/3/28 8:5:0,7,3467,5.828288,-8.281155,-79.852837,13.5
20/3/28 8:10:0,7,3465,5.828884,-8.283918,-79.84948,13.5
20/3/28 8:15:0,7,3465,5.825418,-8.288213,-79.84877,13.5
20/3/28 8:20:0,7,3470,5.826785,-8.288892,-79.847519,13.5
20/3/28 8:25:0,7,3464,5.827665,-8.292356,-79.84507,13.5
20/3/28 8:30:0,7,3470,5.833815,-8.296401,-79.8386,13.5
20/3/28 8:35:0,7,3470,5.828918,-8.296844,-79.840111,13.5
20/3/28 8:40:0,7,3468,5.829693,-8.302267,-79.836143,13.5
20/3/28 8:45:0,7,3467,5.82953,-8.304335,-79.834053,13.5
20/3/28 8:50:0,7,3467,5.834604,-8.305362,-79.830215,13.5
20/3/28 8:55:0,7,3467,5.835488,-8.307846,-79.825752,13.5
20/3/28 9:0:0,7,3465,5.831693,-8.311027,-79.825325,13.5
20/3/28 9:5:0,7,3468,5.832552,-8.314995,-79.821609,13.5
20/3/28 9:10:0,7,3464,5.838293,-8.317143,-79.816093,13.6
20/3/28 9:15:0,7,3465,5.838654,-8.32073,-79.812401,13.5
20/3/28 9:20:0,7,3468,5.839736,-8.322709,-79.811447,13.5
20/3/28 9:25:0,7,3467,5.840162,-8.327107,-79.80835,13.6
20/3/28 9:30:0,7,3467,5.836071,-8.327691,-79.808876,13.5
20/3/28 9:35:0,7,3467,5.837151,-8.332185,-79.806374,13.6
20/3/28 9:40:0,7,3467,5.838289,-8.335056,-79.803726,13.6
20/3/28 9:45:0,7,3467,5.842114,-8.336374,-79.798576,13.6
20/3/28 9:50:0,7,3467,5.843627,-8.339918,-79.795456,13.6
20/3/28 9:55:0,7,3464,5.843854,-8.342039,-79.793755,13.6
20/3/28 10:0:0,7,3467,5.843938,-8.345147,-79.791214,13.6
20/3/28 10:5:0,7,3467,5.840875,-8.349636,-79.788315,13.6
20/3/29 17:5:0,8,3491,26.161074,-12.70565,-60.481575,15.3
20/3/29 17:10:0,8,3486,26.163647,-12.699275,-60.480244,14.9
20/3/29 17:15:0,8,3485,26.183849,-12.701484,-60.46225,14.8
20/3/29 17:20:0,8,3483,26.198551,-12.698702,-60.450367,14.6
20/3/29 17:25:0,8,3482,26.199099,-12.699744,-60.448002,14.5
20/3/29 17:30:0,8,3482,26.20553,-12.699355,-60.443081,14.5
20/3/29 17:35:0,8,3483,26.214937,-12.699912,-60.435585,14.6
20/3/29 17:40:0,8,3477,26.22028,-12.694453,-60.434238,14.5
20/3/29 17:45:0,8,3479,26.225496,-12.691133,-60.430561,14.4
20/3/29 17:50:0,8,3479,26.23255,-12.692819,-60.423157,14.4
20/3/29 17:55:0,8,3479,26.226416,-12.686226,-60.431828,14.3
20/3/29 18:0:0,8,3479,26.238939,-12.686736,-60.419083,14.2
20/3/29 18:5:0,8,3477,26.239906,-12.683352,-60.418831,14.1
20/3/29 18:10:0,8,3476,26.236704,-12.684737,-60.421875,14.1
20/3/29 18:15:0,8,3476,26.241262,-12.678974,-60.42194,14.1
20/3/29 18:20:0,8,3476,26.22595,-12.675957,-60.436996,14.3
20/3/29 18:25:0,8,3474,26.240875,-12.673704,-60.422935,14.1
20/3/29 18:30:0,8,3477,26.239605,-12.676687,-60.422573,14.2
20/3/29 18:35:0,8,3474,26.243271,-12.672937,-60.420021,14.1
20/3/29 18:40:0,8,3473,26.243752,-12.670301,-60.421139,14.1
20/3/29 18:45:0,8,3476,26.260912,-12.619435,-60.536385,14
20/3/29 18:50:0,8,3477,26.262638,-12.635944,-60.423504,14.2
20/3/29 18:55:0,8,3474,26.258141,-12.63216,-60.429909,14.3
20/3/29 19:0:0,8,3473,26.262728,-12.631275,-60.425056,14.3
20/3/29 19:5:0,8,3474,26.270144,-12.629087,-60.419369,14.4
20/3/29 19:10:0,8,3473,26.269844,-12.62643,-60.419785,14.4
20/3/29 19:15:0,8,3474,26.279024,-12.626301,-60.411068,14.4
20/3/29 19:20:0,8,3476,26.276884,-12.623957,-60.414997,14.3
20/3/29 19:10:0,9,3485,22.22205,-13.380738,-63.684158,14.4
20/3/29 19:15:0,9,3488,22.222694,-13.381078,-63.682987,14.3
20/3/29 19:20:0,9,3491,22.224249,-13.387207,-63.678932,14.5
20/3/29 17:20:0,10,3518,21.245495,-12.282087,-65.156509,21.799999
20/3/29 17:25:0,10,3520,21.254461,-12.292008,-65.142433,21.9
20/3/29 17:30:0,10,3517,21.261492,-12.308928,-65.12587,21.9
20/3/29 17:35:0,10,3518,21.285812,-12.35233,-65.080666,21.799999
20/3/29 17:40:0,10,3520,21.281748,-12.364092,-65.077675,21.799999
20/3/29 17:45:0,10,3515,21.287973,-12.376991,-65.065804,21.799999
20/3/29 17:50:0,10,3518,21.293777,-12.385792,-65.056137,21.700001
20/3/29 17:55:0,10,3518,21.308781,-12.396707,-65.035805,21.700001
20/3/29 18:0:0,10,3517,21.311028,-12.406915,-65.028152,21.700001
20/3/29 18:5:0,10,3518,21.316008,-12.418807,-65.017525,21.6
20/3/29 18:10:0,10,3520,21.322903,-12.431985,-65.005684,21.6
20/3/29 18:15:0,10,3515,21.323305,-12.446259,-64.996811,21.6
20/3/29 18:20:0,10,3517,21.330465,-12.456231,-64.983124,21.4
20/3/29 18:25:0,10,3515,21.333439,-12.46241,-64.978592,21.299999
20/3/29 18:30:0,10,3518,21.338167,-12.46966,-64.969254,21.6
20/3/29 18:35:0,10,3518,21.341402,-12.481593,-64.960892,21.299999
20/3/29 18:40:0,10,3518,21.344793,-12.496238,-64.949379,21.4
20/3/29 18:45:0,10,3518,21.347515,-12.499269,-64.945366,21.299999
20/3/29 18:50:0,10,3518,20.942116,-20.69668,-59.709873,22.1
20/3/29 18:55:0,10,3518,20.499485,-25.54067,-56.26931,23.4
20/3/29 19:0:0,10,3518,20.472254,-25.452339,-56.355743,23.1
20/3/29 19:5:0,10,3518,20.45211,-25.42602,-56.390549,22.700001
20/3/29 19:10:0,10,3521,20.443146,-25.41478,-56.408314,22.5
20/3/29 19:15:0,10,3514,20.434679,-25.405594,-56.421146,22.299999
20/3/29 19:25:0,10,3527,4.679628,-17.852377,-71.504135,15.2
20/3/29 19:20:0,1,3483,15.318998,-16.297964,-67.333862,14.3
20/3/29 19:25:0,1,3488,15.318398,-16.295399,-67.335732,14.4
20/3/29 19:30:0,1,3488,15.321136,-16.295023,-67.334885,14.5
20/3/28 2:40:0,2,3494,3.835027,6.450201,-82.486778,15.8
20/3/28 2:45:0,2,3491,3.840523,6.44134,-82.489319,15.9
20/3/28 2:50:0,2,3494,3.845024,6.45023,-82.481743,15.9
20/3/28 2:55:0,2,3491,3.85307,6.443829,-82.482597,15.6
20/3/28 3:0:0,2,3491,3.855219,6.437209,-82.488808,15.8
20/3/28 3:5:0,2,3494,3.854927,6.427866,-82.494911,15.5
20/3/28 3:10:0,2,3491,3.853559,6.42412,-82.499039,15.9
20/3/28 3:15:0,2,3494,3.856704,6.419135,-82.501389,15.9
20/3/28 3:20:0,2,3489,3.866398,6.415856,-82.501144,15.4
20/3/28 3:25:0,2,3491,3.863577,6.41209,-82.502953,15.9
20/3/28 3:30:0,2,3494,3.863082,6.409628,-82.504868,15.9
20/3/28 3:35:0,2,3491,3.864686,6.40453,-82.509521,15.9
20/3/28 3:40:0,2,3494,3.869689,6.400883,-82.513153,15.9
